id,name,range,rating,id_copy,energy,danceability,loudness,valence,tempo,mode,speechiness,acousticness,instrumentalness,duration_ms,time_signature,pitches,timbre,key,mode,id_copy_2
51PL1ACfxtpfHtkm7XprSc,It's Only Money,medium_term,4.96969696969697,51PL1ACfxtpfHtkm7XprSc,0.665,0.646,-14.221,0.718,163.738,0,0.219,0.0562,0.00624,167827,4,"[0.46, 0.48, 0.43, 0.46, 0.58, 0.39, 0.36, 0.42, 0.34, 0.5, 0.3, 0.36]","[41.44, 34.56, -19.42, 5.34, 7.68, -9.18, -9.25, 12.23, -1.13, 0.43, -9.97, 3.55]",90.0,0.3,51PL1ACfxtpfHtkm7XprSc
7qU7vhCPKhkDiJYGoboISc,Apocalypse Dreams,medium_term,4.848484848484849,7qU7vhCPKhkDiJYGoboISc,0.929,0.496,-2.279,0.267,127.998,1,0.0503,0.249,0.131,356947,4,"[0.33, 0.46, 0.38, 0.43, 0.32, 0.4, 0.31, 0.39, 0.26, 0.29, 0.46, 0.27]","[54.57, 51.19, 51.8, -2.29, 33.42, -26.94, -0.23, 6.08, 5.85, -1.39, -5.81, -0.64]",85.71428571428571,0.87,7qU7vhCPKhkDiJYGoboISc
5sd11hcjO90FHHxYVNkQFY,California 1986,medium_term,4.787878787878787,5sd11hcjO90FHHxYVNkQFY,0.576,0.355,-12.668,0.162,165.977,1,0.0416,0.0868,0.954,182493,4,"[0.57, 0.43, 0.24, 0.23, 0.22, 0.32, 0.32, 0.46, 0.42, 0.28, 0.22, 0.22]","[43.51, -62.7, -3.36, -18.7, 5.94, -38.01, 12.2, 4.46, -2.22, -2.4, -6.84, -3.58]",87.5,0.75,5sd11hcjO90FHHxYVNkQFY
4XitfDhOTxlO0OEJuquNUa,Rakıya Su Katamam,medium_term,4.727272727272727,4XitfDhOTxlO0OEJuquNUa,0.837,0.472,-8.617,0.812,87.785,1,0.0647,0.0514,0.0288,220143,4,"[0.47, 0.51, 0.54, 0.42, 0.31, 0.27, 0.36, 0.43, 0.27, 0.36, 0.32, 0.3]","[48.15, -2.12, 19.0, -2.72, 3.54, -22.58, 7.21, 4.76, -9.25, -3.14, -9.77, -7.03]",80.0,0.75,4XitfDhOTxlO0OEJuquNUa
0DiWol3AO6WpXZgp0goxAV,One More Time,medium_term,4.666666666666666,0DiWol3AO6WpXZgp0goxAV,0.697,0.613,-8.618,0.476,122.746,1,0.133,0.0194,0.0,320357,4,"[0.36, 0.44, 0.54, 0.22, 0.38, 0.28, 0.52, 0.53, 0.38, 0.51, 0.31, 0.37]","[45.92, 73.37, 2.5, -9.51, 31.32, -28.89, -2.41, 2.18, -19.41, 0.82, -7.58, 6.2]",88.88888888888889,0.79,0DiWol3AO6WpXZgp0goxAV
1zlUQHKfgo8gMFvegX4S6s,At Sea,medium_term,4.6060606060606055,1zlUQHKfgo8gMFvegX4S6s,0.593,0.509,-9.933,0.156,183.97,1,0.0449,0.472,0.906,216548,4,"[0.54, 0.72, 0.6, 0.37, 0.33, 0.28, 0.35, 0.39, 0.26, 0.33, 0.17, 0.27]","[43.28, -53.96, -54.41, -8.8, 7.4, -40.52, -5.33, -14.47, 10.14, 2.7, -8.77, 7.88]",83.33333333333333,0.91,1zlUQHKfgo8gMFvegX4S6s
3ZmQ6V3YR9aWnFFe1wJeHa,Outer Space,medium_term,4.545454545454545,3ZmQ6V3YR9aWnFFe1wJeHa,0.707,0.483,-8.198,0.582,159.956,0,0.0297,0.000221,0.321,225966,4,"[0.45, 0.39, 0.24, 0.34, 0.29, 0.43, 0.36, 0.34, 0.37, 0.22, 0.3, 0.24]","[48.17, 3.55, 9.99, -2.61, 15.01, -39.52, 21.3, 7.87, 3.41, -1.22, -5.58, -11.12]",75.0,0.33,3ZmQ6V3YR9aWnFFe1wJeHa
3zsRUTrHvbJB8kU5KUBYgV,Eliasong,medium_term,4.484848484848484,3zsRUTrHvbJB8kU5KUBYgV,0.181,0.211,-16.895,0.164,79.827,0,0.0322,0.92,0.891,204800,4,"[0.17, 0.52, 0.29, 0.43, 0.25, 0.22, 0.38, 0.18, 0.51, 0.34, 0.2, 0.16]","[39.97, -46.07, 43.18, -10.72, 27.28, -30.49, -9.75, -0.28, -12.85, -4.52, 1.63, 6.82]",87.5,0.4,3zsRUTrHvbJB8kU5KUBYgV
4M79cLY4GkP14mwuytdzHj,Dern Kala - Live at RBC Echo Beach,medium_term,4.424242424242424,4M79cLY4GkP14mwuytdzHj,0.92,0.498,-7.85,0.616,94.151,1,0.0429,0.000389,0.83,214173,4,"[0.37, 0.38, 0.35, 0.24, 0.41, 0.28, 0.36, 0.33, 0.32, 0.48, 0.37, 0.44]","[47.92, 34.79, 45.63, 5.86, -27.83, -27.38, 14.54, 11.41, -22.23, -8.43, 1.81, -1.72]",83.33333333333333,0.5,4M79cLY4GkP14mwuytdzHj
5uDdyVU0jDST7xmuOqpnC3,Retina Show - Unreleased Demo,medium_term,4.363636363636363,5uDdyVU0jDST7xmuOqpnC3,0.807,0.571,-6.584,0.388,104.973,1,0.06,0.187,0.00148,322307,4,"[0.46, 0.38, 0.42, 0.37, 0.36, 0.35, 0.26, 0.33, 0.32, 0.46, 0.49, 0.34]","[47.46, 46.94, 11.02, -12.24, 35.31, -28.23, -6.65, 0.01, -3.51, 0.74, -7.3, 0.26]",90.0,0.85,5uDdyVU0jDST7xmuOqpnC3
7EUEl5wJb8VI777UAUvRnH,Brain Damage - 2011 Remastered Version,medium_term,4.303030303030303,7EUEl5wJb8VI777UAUvRnH,0.179,0.319,-17.635,0.259,133.708,1,0.0315,0.0634,0.181,225827,4,"[0.24, 0.38, 0.56, 0.19, 0.22, 0.21, 0.28, 0.33, 0.21, 0.37, 0.15, 0.2]","[37.32, 2.54, 23.77, -13.63, -4.55, -23.88, 10.62, 2.04, -11.16, -3.33, -8.58, -2.49]",90.9090909090909,0.92,7EUEl5wJb8VI777UAUvRnH
1usvtV2D0EBPb7Rk1l0PwQ,The Smoke,medium_term,4.242424242424242,1usvtV2D0EBPb7Rk1l0PwQ,0.636,0.705,-12.483,0.74,93.392,0,0.037,0.724,0.777,219727,4,"[0.4, 0.4, 0.37, 0.27, 0.44, 0.33, 0.34, 0.32, 0.24, 0.26, 0.23, 0.37]","[40.59, -99.59, -94.42, -9.41, 2.61, -27.56, 0.12, -22.78, -1.98, -0.08, -14.54, -0.81]",87.5,0.4,1usvtV2D0EBPb7Rk1l0PwQ
76xj15f8LzACqP5f1bs9SG,Hode,medium_term,4.121212121212121,76xj15f8LzACqP5f1bs9SG,0.304,0.654,-18.558,0.253,150.007,0,0.0374,0.975,0.965,181787,4,"[0.26, 0.45, 0.18, 0.47, 0.18, 0.29, 0.43, 0.22, 0.22, 0.17, 0.56, 0.35]","[35.54, -189.52, -41.17, -1.46, 42.54, -37.23, -8.27, -10.72, -5.47, -2.41, -6.42, 0.18]",83.33333333333334,0.78,76xj15f8LzACqP5f1bs9SG
1drLQNS9D5z9lBP4DbtO2R,Saturday Sun,medium_term,4.0606060606060606,1drLQNS9D5z9lBP4DbtO2R,0.121,0.546,-20.259,0.144,127.122,1,0.0343,0.966,0.011,245013,3,"[0.48, 0.22, 0.3, 0.19, 0.28, 0.14, 0.22, 0.49, 0.18, 0.36, 0.19, 0.27]","[34.06, -103.49, -46.94, -26.88, 45.22, -25.83, -11.52, -8.54, -5.98, -0.8, -10.79, 0.29]",75.0,0.9,1drLQNS9D5z9lBP4DbtO2R
1usL7pG5XVHub0QIoJ1Lrt,Last of the Loving,medium_term,4.0,1usL7pG5XVHub0QIoJ1Lrt,0.649,0.737,-8.073,0.514,122.932,1,0.0371,0.685,0.0112,172163,4,"[0.28, 0.46, 0.25, 0.46, 0.3, 0.38, 0.49, 0.29, 0.45, 0.22, 0.29, 0.16]","[45.52, -61.77, -22.57, -14.0, 22.16, -13.03, 15.35, 3.31, -11.59, -16.96, -12.77, 4.23]",75.0,0.89,1usL7pG5XVHub0QIoJ1Lrt
2TBRfDnfwsOIaGxkkXFBN2,Metal Militia - Remastered,medium_term,3.939393939393939,2TBRfDnfwsOIaGxkkXFBN2,0.957,0.166,-5.323,0.235,175.828,1,0.142,8.66e-05,0.00724,311467,4,"[0.72, 0.77, 0.46, 0.45, 0.44, 0.4, 0.34, 0.37, 0.34, 0.42, 0.34, 0.32]","[52.17, 104.55, 7.32, -18.92, -1.32, -30.51, -7.18, 5.37, -4.44, 5.66, -9.26, -3.04]",85.71428571428571,0.88,2TBRfDnfwsOIaGxkkXFBN2
3EEzQDCP8jRl2pEt9eDKMO,I Follow You,medium_term,3.878787878787879,3EEzQDCP8jRl2pEt9eDKMO,0.78,0.41,-4.941,0.727,100.452,0,0.0327,0.0174,0.408,215587,4,"[0.44, 0.27, 0.4, 0.19, 0.44, 0.29, 0.22, 0.46, 0.25, 0.43, 0.2, 0.43]","[53.49, 40.19, 59.46, -0.56, 21.25, -28.49, 6.72, -1.2, -6.54, -4.99, -3.51, 2.29]",80.0,0.33,3EEzQDCP8jRl2pEt9eDKMO
3boC2M1D82RuRJhUOkSHtg,Answering Machine,medium_term,3.757575757575758,3boC2M1D82RuRJhUOkSHtg,0.27,0.582,-16.129,0.0398,119.923,1,0.0336,0.829,0.864,309000,4,"[0.14, 0.75, 0.13, 0.11, 0.38, 0.11, 0.09, 0.07, 0.29, 0.23, 0.11, 0.18]","[38.38, -93.89, -5.2, -10.04, 22.94, -28.34, 5.82, 0.71, -6.58, -5.89, -3.67, 4.17]",92.3076923076923,0.6,3boC2M1D82RuRJhUOkSHtg
3qOVqTjkuX5F0iJNdeyOyR,"O Welt, sieh' hier dein Leben, BWV 395",medium_term,3.696969696969697,3qOVqTjkuX5F0iJNdeyOyR,0.155,0.139,-19.161,0.206,77.053,1,0.0428,0.99,0.000637,49520,1,"[0.43, 0.31, 0.18, 0.47, 0.21, 0.34, 0.13, 0.28, 0.45, 0.17, 0.4, 0.15]","[36.59, -56.87, 32.84, -17.05, 34.87, -27.45, -19.21, 0.16, -1.16, -1.16, -2.69, 6.79]",50.0,1.0,3qOVqTjkuX5F0iJNdeyOyR
3zMvotMEQK3xvH01vA9wAP,Too Long,medium_term,3.5757575757575752,3zMvotMEQK3xvH01vA9wAP,0.582,0.692,-10.164,0.513,127.017,0,0.301,0.00211,0.0,600293,4,"[0.57, 0.62, 0.36, 0.41, 0.43, 0.5, 0.35, 0.37, 0.37, 0.27, 0.27, 0.26]","[42.13, 71.04, -5.67, 1.06, 1.03, -30.53, -11.88, 2.5, -19.04, 2.96, -10.72, -3.66]",91.66666666666667,0.57,3zMvotMEQK3xvH01vA9wAP
5L1GLFsOTrC9mDjvk4TzeM,Deadcruiser,medium_term,3.5151515151515147,5L1GLFsOTrC9mDjvk4TzeM,0.699,0.517,-6.929,0.407,176.034,1,0.0507,0.00108,0.837,213200,4,"[0.56, 0.43, 0.23, 0.16, 0.17, 0.25, 0.28, 0.23, 0.35, 0.35, 0.62, 0.42]","[49.59, 53.97, -32.88, -11.29, 11.13, -34.65, 5.35, 0.18, -1.75, 5.42, -15.22, 4.02]",83.33333333333333,0.75,5L1GLFsOTrC9mDjvk4TzeM
5P54gaORO9yFiQ6PO28v6T,Düsseldorf,medium_term,3.454545454545454,5P54gaORO9yFiQ6PO28v6T,0.128,0.196,-23.197,0.0364,124.011,0,0.0396,0.879,0.682,278000,4,"[0.32, 0.83, 0.17, 0.37, 0.71, 0.1, 0.05, 0.2, 0.61, 0.07, 0.11, 0.26]","[35.63, -187.7, -42.35, -39.72, 2.2, -36.69, 1.4, -2.15, 5.74, 0.2, -2.23, 0.94]",80.0,0.75,5P54gaORO9yFiQ6PO28v6T
5lcqXXSHHdEsugnaAYWOtC,Yüce Dağ Başında,medium_term,3.3939393939393936,5lcqXXSHHdEsugnaAYWOtC,0.569,0.823,-9.301,0.831,111.974,0,0.0498,0.0571,0.00242,258316,4,"[0.68, 0.54, 0.33, 0.31, 0.31, 0.29, 0.25, 0.4, 0.24, 0.27, 0.36, 0.26]","[45.11, 14.77, -15.44, 31.9, 20.67, -29.07, -10.85, -2.04, -8.44, 6.29, -13.89, 0.63]",90.0,0.5,5lcqXXSHHdEsugnaAYWOtC
6bnmRsdxYacqLSlS36EJT6,Rich Woman,medium_term,3.333333333333333,6bnmRsdxYacqLSlS36EJT6,0.518,0.733,-9.889,0.652,127.646,0,0.0496,0.181,0.763,243480,4,"[0.49, 0.63, 0.38, 0.31, 0.24, 0.3, 0.17, 0.16, 0.24, 0.23, 0.5, 0.35]","[44.0, -24.53, -25.48, -14.86, -2.07, -17.25, 3.42, 5.48, 5.04, 1.31, -10.3, -3.55]",80.0,0.29,6bnmRsdxYacqLSlS36EJT6
78F8VyxSsuZZwVFHrkKMMl,One Time Villain,medium_term,3.2727272727272725,78F8VyxSsuZZwVFHrkKMMl,0.648,0.391,-10.422,0.455,103.836,1,0.029,0.0448,0.813,191512,4,"[0.48, 0.34, 0.25, 0.24, 0.24, 0.68, 0.22, 0.21, 0.12, 0.21, 0.31, 0.2]","[44.83, -27.84, 36.73, -6.46, 1.08, -33.77, 22.61, 2.9, -19.19, -7.0, -4.25, -6.86]",50.00000000000001,0.88,78F8VyxSsuZZwVFHrkKMMl
7kzZwlkzIjVTgH9gbzsqe4,Night Game,medium_term,3.212121212121212,7kzZwlkzIjVTgH9gbzsqe4,0.0408,0.478,-22.193,0.158,108.029,1,0.0343,0.959,0.0326,177640,1,"[0.14, 0.2, 0.33, 0.13, 0.27, 0.17, 0.24, 0.22, 0.14, 0.34, 0.18, 0.23]","[32.17, -110.7, -49.51, -39.58, 15.89, -23.27, -12.21, -0.5, 2.18, -3.02, -8.25, 1.57]",80.0,0.78,7kzZwlkzIjVTgH9gbzsqe4
0RAXoT7hwOoqAXI95ryxT5,RYDEEN,medium_term,3.1515151515151514,0RAXoT7hwOoqAXI95ryxT5,0.855,0.554,-6.506,0.895,142.77,0,0.0368,8.19e-05,0.807,266360,4,"[0.45, 0.47, 0.44, 0.29, 0.3, 0.4, 0.33, 0.35, 0.31, 0.34, 0.39, 0.27]","[50.68, 96.41, -27.04, -9.04, -5.39, -41.18, -9.07, -7.55, -4.51, 4.07, -9.57, 4.74]",91.66666666666667,0.54,0RAXoT7hwOoqAXI95ryxT5
3GO6bT0b1sdInk1KPCK64d,Cómo Me Quieres,medium_term,3.090909090909091,3GO6bT0b1sdInk1KPCK64d,0.536,0.55,-10.045,0.539,85.458,1,0.0423,0.00612,0.884,225154,4,"[0.41, 0.41, 0.22, 0.26, 0.2, 0.27, 0.29, 0.19, 0.38, 0.26, 0.49, 0.38]","[43.76, 23.32, 39.94, 9.73, -33.07, -21.74, 17.1, 1.18, -31.81, -10.1, -3.65, 1.22]",87.5,0.5,3GO6bT0b1sdInk1KPCK64d
3k4qL0KJ2AJu6uJQIEJFwG,My Sight Now Blurs,medium_term,3.0303030303030303,3k4qL0KJ2AJu6uJQIEJFwG,0.507,0.391,-11.359,0.145,93.874,0,0.0346,0.294,0.709,383062,4,"[0.37, 0.48, 0.43, 0.32, 0.42, 0.61, 0.43, 0.35, 0.23, 0.34, 0.31, 0.19]","[44.49, -43.44, -19.4, -27.73, 5.49, -34.73, 5.97, 1.9, -3.72, -2.73, -4.35, 3.8]",87.5,0.45,3k4qL0KJ2AJu6uJQIEJFwG
6e2lpz6DZ2T8Sofc3Myntn,Electrocution,medium_term,2.9696969696969697,6e2lpz6DZ2T8Sofc3Myntn,0.725,0.722,-6.576,0.197,114.076,0,0.0413,0.145,0.19,150147,4,"[0.12, 0.13, 0.07, 0.14, 0.11, 0.24, 0.45, 0.25, 0.53, 0.14, 0.3, 0.09]","[47.9, 28.26, -55.93, -6.63, 2.92, -25.03, -18.68, -19.5, -4.81, -3.52, -10.97, 0.99]",75.0,0.4,6e2lpz6DZ2T8Sofc3Myntn
39RKlCfLoqb8o2aXfpVfjW,Mein Teil,medium_term,2.909090909090909,39RKlCfLoqb8o2aXfpVfjW,0.959,0.47,-4.338,0.199,88.0,1,0.075,0.00535,0.0101,272413,4,"[0.51, 0.53, 0.6, 0.42, 0.4, 0.35, 0.29, 0.35, 0.32, 0.55, 0.42, 0.33]","[50.99, 53.51, 38.36, -6.06, 15.4, -27.3, -5.82, 1.2, -8.05, 0.65, -5.13, 5.09]",87.5,0.8,39RKlCfLoqb8o2aXfpVfjW
08tMAd1ZawFgKaOZRJ3SHq,Andiamo,medium_term,2.787878787878788,08tMAd1ZawFgKaOZRJ3SHq,0.803,0.825,-8.624,0.461,110.006,1,0.109,0.00424,0.85,608363,4,"[0.46, 0.62, 0.32, 0.38, 0.44, 0.45, 0.62, 0.52, 0.5, 0.35, 0.3, 0.3]","[43.68, -21.55, -59.41, 38.13, 23.53, -35.03, 11.27, -15.72, -2.05, 1.89, -16.04, -4.21]",94.11764705882354,0.59,08tMAd1ZawFgKaOZRJ3SHq
0HQutwU8PQkE83Uy0ZA0Qc,The Foundation (feat. Cola Boyy),medium_term,2.7272727272727275,0HQutwU8PQkE83Uy0ZA0Qc,0.609,0.779,-10.101,0.832,140.018,0,0.0367,0.432,0.0994,329920,4,"[0.38, 0.63, 0.25, 0.28, 0.35, 0.21, 0.31, 0.21, 0.4, 0.23, 0.17, 0.5]","[42.43, -53.13, -25.89, 11.77, 16.97, -22.59, -2.47, -11.66, -4.01, -3.97, -7.08, 1.98]",90.0,0.54,0HQutwU8PQkE83Uy0ZA0Qc
0YkXS08XWec5QzrGaxgnrr,Highway,medium_term,2.666666666666666,0YkXS08XWec5QzrGaxgnrr,0.669,0.766,-8.183,0.689,129.984,1,0.0479,0.0711,0.813,227387,4,"[0.31, 0.61, 0.82, 0.22, 0.16, 0.31, 0.2, 0.29, 0.16, 0.34, 0.1, 0.12]","[48.12, 22.55, -59.2, 15.92, 3.38, -23.56, -15.07, -31.57, -3.62, -8.04, -15.69, 1.93]",87.5,1.0,0YkXS08XWec5QzrGaxgnrr
15f16lrsDzFeNpHYBTzHLI,Sex,medium_term,2.606060606060605,15f16lrsDzFeNpHYBTzHLI,0.93,0.608,-3.97,0.432,123.018,1,0.0604,0.000561,0.00175,236529,4,"[0.63, 0.53, 0.34, 0.42, 0.35, 0.39, 0.36, 0.46, 0.37, 0.3, 0.34, 0.32]","[51.8, 71.27, 2.67, -12.2, -1.69, -32.62, -11.35, 0.75, -10.86, 3.06, -4.96, 1.78]",88.88888888888889,0.6,15f16lrsDzFeNpHYBTzHLI
1IAt7Kf1VVikc2VspMTKrl,Doktor Civanım,medium_term,2.545454545454545,1IAt7Kf1VVikc2VspMTKrl,0.718,0.685,-10.227,0.871,127.996,1,0.0381,0.00252,0.381,235746,4,"[0.48, 0.6, 0.47, 0.36, 0.4, 0.47, 0.33, 0.32, 0.3, 0.37, 0.24, 0.22]","[43.36, -9.74, -22.2, 23.24, 5.66, -45.69, 6.28, -0.5, -2.12, 7.22, -7.4, -5.74]",87.5,0.62,1IAt7Kf1VVikc2VspMTKrl
1IbmFWmIEZJVefbwox883w,"Sonata in E-Flat, BWV 1031: Siciliana",medium_term,2.4848484848484844,1IbmFWmIEZJVefbwox883w,0.0313,0.304,-25.56,0.33,103.913,0,0.0498,0.977,0.186,130240,3,"[0.26, 0.09, 0.24, 0.18, 0.11, 0.21, 0.15, 0.3, 0.05, 0.24, 0.23, 0.05]","[32.47, -17.27, 105.12, 14.09, 49.81, -20.21, -6.73, 0.57, -9.4, -3.34, -6.5, -16.81]",80.0,0.5,1IbmFWmIEZJVefbwox883w
1RcKa3TDe9zGeb33BwqYGU,Lady and Man,medium_term,2.424242424242424,1RcKa3TDe9zGeb33BwqYGU,0.691,0.728,-7.948,0.905,82.204,1,0.0583,0.000716,0.826,258044,4,"[0.45, 0.36, 0.25, 0.19, 0.34, 0.23, 0.39, 0.4, 0.39, 0.44, 0.35, 0.3]","[44.26, 5.61, -11.47, 27.35, -24.18, -13.64, 2.7, -6.6, -26.88, -16.23, -2.81, -7.38]",83.33333333333333,1.0,1RcKa3TDe9zGeb33BwqYGU
1TyFCZXBjkGWdwkGI077eK,Middle Ages,medium_term,2.363636363636364,1TyFCZXBjkGWdwkGI077eK,0.642,0.53,-10.687,0.274,129.997,1,0.0355,0.0262,0.843,162241,4,"[0.51, 0.53, 0.31, 0.12, 0.2, 0.16, 0.17, 0.41, 0.2, 0.34, 0.12, 0.18]","[46.0, -13.06, -6.63, -5.25, 6.94, -44.75, 7.03, 3.11, 6.0, 8.67, -6.29, -1.88]",87.5,0.8,1TyFCZXBjkGWdwkGI077eK
1v0ufp7FLTFcykUGOmFZKa,Daffodils (feat. Kevin Parker),medium_term,2.3030303030303028,1v0ufp7FLTFcykUGOmFZKa,0.538,0.724,-8.041,0.282,108.945,1,0.0381,0.0408,0.0139,298133,4,"[0.58, 0.53, 0.46, 0.32, 0.32, 0.38, 0.26, 0.31, 0.19, 0.27, 0.16, 0.22]","[45.54, -0.91, 0.72, -0.39, 25.17, -26.06, 0.06, -1.91, 1.58, -3.61, -11.23, -8.45]",91.66666666666667,0.93,1v0ufp7FLTFcykUGOmFZKa
39REtYE2JZXm9Bmo8JJrrV,I Do It for Your Love,medium_term,2.1818181818181817,39REtYE2JZXm9Bmo8JJrrV,0.349,0.483,-13.138,0.179,76.941,0,0.0317,0.832,0.00211,215200,4,"[0.25, 0.36, 0.31, 0.28, 0.39, 0.29, 0.32, 0.25, 0.23, 0.29, 0.21, 0.26]","[41.94, -28.61, -1.78, -18.88, 25.08, -25.62, -11.33, -1.66, -1.14, 0.65, -4.14, 5.24]",91.66666666666667,0.83,39REtYE2JZXm9Bmo8JJrrV
3d3k8g4GTVx9EFIFlOZOEX,Zeig dich,medium_term,2.121212121212121,3d3k8g4GTVx9EFIFlOZOEX,0.942,0.545,-4.283,0.365,165.066,0,0.0417,0.00108,0.0246,255845,4,"[0.58, 0.6, 0.5, 0.39, 0.3, 0.33, 0.3, 0.4, 0.3, 0.28, 0.3, 0.27]","[51.87, 56.44, -3.76, -17.81, -9.71, -23.69, -0.05, 2.22, -9.13, 2.88, -10.1, 2.38]",90.0,0.67,3d3k8g4GTVx9EFIFlOZOEX
3lApcJC16V67JIJE7CCfth,Too Many People - 2012 Remaster,medium_term,2.060606060606061,3lApcJC16V67JIJE7CCfth,0.675,0.433,-8.986,0.54,95.052,1,0.0325,0.146,0.00251,250667,4,"[0.37, 0.31, 0.34, 0.28, 0.3, 0.31, 0.36, 0.78, 0.38, 0.31, 0.24, 0.28]","[47.51, 11.01, 4.76, -12.12, 3.47, -21.61, 2.43, -4.36, -20.76, -7.12, -7.24, 0.08]",90.9090909090909,0.92,3lApcJC16V67JIJE7CCfth
3obrfotpr4kLCKiOu2GZ4Q,My Little Town,medium_term,2.0,3obrfotpr4kLCKiOu2GZ4Q,0.535,0.665,-7.766,0.429,122.126,1,0.0308,0.468,0.00156,231947,4,"[0.28, 0.4, 0.38, 0.2, 0.34, 0.32, 0.36, 0.25, 0.23, 0.37, 0.22, 0.34]","[43.87, -3.39, -11.55, -13.05, 9.96, -20.05, 1.96, -0.12, -2.85, -3.14, -7.48, 1.28]",88.88888888888889,0.64,3obrfotpr4kLCKiOu2GZ4Q
2E638Wy85ULliAXTQEFET0,The Border,long_term,10.0,2E638Wy85ULliAXTQEFET0,0.522,0.623,-11.769,0.356,104.998,1,0.0372,0.168,0.765,289507,4,"[0.71, 0.33, 0.16, 0.14, 0.16, 0.3, 0.19, 0.32, 0.2, 0.23, 0.36, 0.25]","[43.12, -53.22, -42.23, -11.02, -3.39, -33.74, -4.29, -12.5, -0.42, -5.0, -5.72, 4.74]",83.33333333333333,0.89,2E638Wy85ULliAXTQEFET0
6ZHaA7gE78xjsJ9MZCBw8x,Awake,long_term,9.93939393939394,6ZHaA7gE78xjsJ9MZCBw8x,0.633,0.176,-8.904,0.122,90.807,1,0.037,0.0293,0.0141,323328,4,"[0.48, 0.59, 0.25, 0.23, 0.31, 0.57, 0.43, 0.4, 0.26, 0.18, 0.26, 0.17]","[48.54, 0.59, 7.13, -20.17, 24.34, -31.09, 8.81, 3.85, 1.54, -0.98, -7.78, -1.37]",90.0,0.54,6ZHaA7gE78xjsJ9MZCBw8x
0uoHVRsDwVHtzYLMvRkxtC,Automatic,long_term,9.87878787878788,0uoHVRsDwVHtzYLMvRkxtC,0.305,0.827,-10.778,0.165,100.009,1,0.0455,0.0752,0.813,521153,4,"[0.89, 0.47, 0.2, 0.18, 0.15, 0.16, 0.11, 0.17, 0.13, 0.13, 0.27, 0.41]","[42.25, -45.37, -65.5, 24.29, 19.29, -34.82, 2.96, -8.32, -4.82, -5.95, -16.43, 9.22]",92.85714285714286,0.7,0uoHVRsDwVHtzYLMvRkxtC
2Ghp894n1laIf2w98VeAOJ,How Do I Make You Love Me?,long_term,9.818181818181818,2Ghp894n1laIf2w98VeAOJ,0.498,0.805,-7.927,0.636,121.006,0,0.0737,0.0203,2.37e-05,214215,4,"[0.66, 0.53, 0.41, 0.26, 0.29, 0.39, 0.36, 0.47, 0.3, 0.3, 0.33, 0.35]","[45.87, 64.23, -18.29, 13.31, 5.33, -21.13, -10.57, -7.04, -7.75, 9.91, -15.56, 3.21]",83.33333333333333,0.44,2Ghp894n1laIf2w98VeAOJ
