id,name,range,rating,id_copy,energy,danceability,loudness,valence,tempo,mode,speechiness,acousticness,instrumentalness,duration_ms,time_signature,pitches,timbre,key,mode,id_copy_2
0S8pQ5jVT4ZihFpIwkER7Q,Twee,long_term,6.848484848484849,0S8pQ5jVT4ZihFpIwkER7Q,0.841,0.724,-7.264,0.37,120.013,0,0.052,0.0381,0.768,304171,4,"[0.55, 0.54, 0.37, 0.33, 0.49, 0.54, 0.54, 0.48, 0.39, 0.39, 0.33, 0.36]","[46.32, -12.3, -19.83, 19.32, 6.52, -40.64, 9.02, 0.67, -10.84, 5.64, -8.48, 0.47]",90.9090909090909,0.64,0S8pQ5jVT4ZihFpIwkER7Q
1MZPteit5RISR1rqp6YnnW,Fixture Picture,long_term,6.787878787878787,1MZPteit5RISR1rqp6YnnW,0.376,0.519,-7.536,0.475,152.117,0,0.0286,0.537,0.000218,247213,4,"[0.33, 0.22, 0.38, 0.24, 0.15, 0.28, 0.13, 0.42, 0.13, 0.23, 0.31, 0.15]","[47.7, 2.74, -4.83, -18.53, 15.06, -17.78, -18.29, -6.74, -1.29, -1.46, -5.04, -2.75]",88.88888888888889,0.45,1MZPteit5RISR1rqp6YnnW
7JR0GgImeFM684xOWbYWVu,Artifact,long_term,6.727272727272727,7JR0GgImeFM684xOWbYWVu,0.868,0.713,-7.3,0.545,110.007,1,0.0441,0.000104,0.869,260000,4,"[0.41, 0.66, 0.31, 0.25, 0.46, 0.48, 0.66, 0.54, 0.39, 0.39, 0.27, 0.16]","[47.1, 20.28, -46.85, 22.28, 0.42, -63.17, 5.12, 2.9, -10.41, 13.33, -10.53, 3.54]",87.5,0.83,7JR0GgImeFM684xOWbYWVu
4sKcm9RfhgFiOJGeUjNTzF,"Das alte Jahr vergangen ist, BWV 614",long_term,6.666666666666666,4sKcm9RfhgFiOJGeUjNTzF,0.182,0.187,-24.464,0.0657,74.362,0,0.0388,0.963,0.888,151800,4,"[0.4, 0.44, 0.22, 0.31, 0.19, 0.36, 0.27, 0.17, 0.22, 0.17, 0.34, 0.26]","[35.15, -135.68, 36.81, -12.38, 6.76, -22.93, 1.27, 4.38, -24.97, -13.63, -1.42, -0.93]",85.71428571428571,0.57,4sKcm9RfhgFiOJGeUjNTzF
0622FFHEFj3sklStGf5Lm1,slutte og byne,long_term,6.6060606060606055,0622FFHEFj3sklStGf5Lm1,0.592,0.316,-12.126,0.354,182.689,1,0.0439,0.281,0.000381,325477,3,"[0.46, 0.43, 0.43, 0.33, 0.35, 0.33, 0.26, 0.41, 0.2, 0.28, 0.24, 0.21]","[43.16, 12.4, 12.52, -1.24, 14.52, -21.62, -3.59, -9.51, -4.23, 0.76, -8.07, -2.16]",83.33333333333333,0.64,0622FFHEFj3sklStGf5Lm1
1a8JpAL3vbAdXYrEABvOtb,Amerika,long_term,6.545454545454545,1a8JpAL3vbAdXYrEABvOtb,0.885,0.608,-4.296,0.518,125.023,0,0.0963,0.00258,1.33e-05,226760,4,"[0.49, 0.55, 0.61, 0.42, 0.37, 0.36, 0.3, 0.37, 0.27, 0.39, 0.3, 0.33]","[52.36, 60.21, 22.58, -2.51, 3.76, -29.05, -5.4, 4.56, -10.97, 1.97, -6.29, 0.81]",90.9090909090909,0.67,1a8JpAL3vbAdXYrEABvOtb
2SHfsvx6kgQnbWD1us8RGp,A Hero's Death - Soulwax Remix,long_term,6.484848484848484,2SHfsvx6kgQnbWD1us8RGp,0.812,0.705,-8.08,0.611,109.976,0,0.0361,0.00158,0.000514,269540,4,"[0.64, 0.77, 0.48, 0.34, 0.3, 0.33, 0.34, 0.29, 0.31, 0.34, 0.33, 0.18]","[47.31, 47.12, -40.66, -1.71, 21.55, -36.28, -2.95, -6.53, -8.95, 4.41, -12.56, -4.08]",85.71428571428572,0.2,2SHfsvx6kgQnbWD1us8RGp
7sVN5FA6DWPMrPU6yoreKp,Rare Air,long_term,6.424242424242424,7sVN5FA6DWPMrPU6yoreKp,0.643,0.584,-7.738,0.44,121.997,0,0.0306,0.0578,0.849,413388,4,"[0.49, 0.23, 0.19, 0.32, 0.21, 0.68, 0.22, 0.22, 0.26, 0.21, 0.35, 0.28]","[48.23, -20.56, 14.58, -0.11, 17.08, -32.94, 2.92, -4.89, -11.52, -5.66, -5.26, -4.61]",92.3076923076923,0.65,7sVN5FA6DWPMrPU6yoreKp
5S0HjqOc1jeLRedP96d50o,Siren Music,long_term,6.363636363636363,5S0HjqOc1jeLRedP96d50o,0.77,0.473,-5.252,0.238,103.029,0,0.0374,0.215,0.0,188573,4,"[0.41, 0.52, 0.33, 0.27, 0.45, 0.36, 0.42, 0.35, 0.34, 0.42, 0.31, 0.33]","[51.76, 17.37, 35.36, -8.21, 31.83, -31.47, 7.37, 1.29, -1.1, 0.99, -7.03, -0.42]",85.71428571428572,0.25,5S0HjqOc1jeLRedP96d50o
0BWJNm4TrO6H3qgiCmDBjM,Toccata and Fugue in D minor,long_term,6.303030303030303,0BWJNm4TrO6H3qgiCmDBjM,0.0463,0.0692,-25.35,0.0714,71.749,0,0.0373,0.87,0.308,567467,4,"[0.34, 0.38, 0.45, 0.19, 0.3, 0.29, 0.16, 0.31, 0.17, 0.45, 0.23, 0.14]","[29.34, -18.59, 45.99, -10.45, 17.71, -25.87, -4.58, -0.63, -10.49, -5.35, -3.58, 1.24]",93.33333333333333,0.61,0BWJNm4TrO6H3qgiCmDBjM
64dLd6rVqDLtkXFYrEUHIU,New Gold (feat. Tame Impala and Bootie Brown),long_term,6.242424242424242,64dLd6rVqDLtkXFYrEUHIU,0.923,0.695,-3.93,0.551,108.014,0,0.0522,0.0425,0.0469,215150,3,"[0.55, 0.68, 0.28, 0.27, 0.33, 0.28, 0.41, 0.31, 0.4, 0.41, 0.36, 0.34]","[50.97, 41.52, -15.06, -5.15, 31.05, -31.94, -14.8, -10.58, -0.38, -2.12, -8.04, 1.73]",83.33333333333333,0.14,64dLd6rVqDLtkXFYrEUHIU
5YSI1311X8t31PBjkBG4CZ,Wuthering Heights,long_term,6.181818181818182,5YSI1311X8t31PBjkBG4CZ,0.392,0.481,-11.381,0.52,124.572,1,0.0312,0.366,0.0452,269067,4,"[0.24, 0.43, 0.21, 0.28, 0.26, 0.31, 0.37, 0.19, 0.33, 0.21, 0.26, 0.17]","[44.79, 54.05, 56.96, 2.21, 5.48, -15.68, 0.81, 2.29, -9.2, -2.03, -7.91, -0.84]",87.5,0.78,5YSI1311X8t31PBjkBG4CZ
3Y1dCjPeCkjBlqGIJqE449,Night Striker,long_term,6.121212121212121,3Y1dCjPeCkjBlqGIJqE449,0.55,0.428,-12.229,0.363,165.066,1,0.0323,0.00238,0.808,288987,4,"[0.43, 0.41, 0.27, 0.21, 0.25, 0.32, 0.4, 0.55, 0.41, 0.32, 0.26, 0.22]","[43.12, -56.21, -16.71, -9.92, -3.73, -42.91, 17.25, 5.09, -4.84, 2.89, -8.2, -3.85]",90.0,0.62,3Y1dCjPeCkjBlqGIJqE449
4fQIB3lU4Xhhim4Yj5YMr7,Io,long_term,6.0606060606060606,4fQIB3lU4Xhhim4Yj5YMr7,0.501,0.461,-11.997,0.378,175.403,0,0.0738,0.727,0.961,363122,3,"[0.41, 0.63, 0.3, 0.14, 0.14, 0.16, 0.52, 0.25, 0.36, 0.35, 0.33, 0.22]","[36.67, -135.34, -99.34, 42.53, -4.47, -39.37, -4.5, -23.29, 2.29, 16.67, -12.61, 1.98]",92.3076923076923,0.41,4fQIB3lU4Xhhim4Yj5YMr7
6W26h4KbGUnEaav5VWIyJm,The Day Before You Came,long_term,6.0,6W26h4KbGUnEaav5VWIyJm,0.388,0.801,-14.594,0.736,108.071,0,0.0354,0.0498,0.00421,349080,4,"[0.55, 0.36, 0.37, 0.47, 0.31, 0.34, 0.24, 0.42, 0.26, 0.19, 0.24, 0.4]","[39.23, 11.72, -0.26, 20.51, 22.22, -27.7, 1.21, 0.04, -4.06, -0.27, -8.37, 2.78]",93.33333333333333,0.84,6W26h4KbGUnEaav5VWIyJm
0akzU7VdwCaGjDWZnvK1G1,I'm Not Your Dog,long_term,5.9393939393939394,0akzU7VdwCaGjDWZnvK1G1,0.788,0.538,-5.503,0.383,102.276,1,0.0338,0.000385,0.278,178253,4,"[0.39, 0.47, 0.23, 0.34, 0.53, 0.28, 0.26, 0.24, 0.38, 0.23, 0.27, 0.38]","[50.68, 23.35, -4.87, -15.47, -9.49, -30.23, 1.86, 2.74, 4.6, 4.41, -8.41, -0.96]",88.88888888888889,0.78,0akzU7VdwCaGjDWZnvK1G1
2vHT9P2HMzRmlzhs9SL5wR,Welcome,long_term,5.878787878787879,2vHT9P2HMzRmlzhs9SL5wR,0.0182,0.164,-22.108,0.0919,66.192,1,0.0427,0.874,0.994,38105,3,"[0.65, 0.11, 0.04, 0.04, 0.06, 0.07, 0.04, 0.13, 0.2, 0.18, 0.42, 0.21]","[35.52, -175.78, -6.28, -31.87, 29.36, -38.14, 25.32, 8.53, -4.22, -1.46, -5.56, 0.39]",50.0,1.0,2vHT9P2HMzRmlzhs9SL5wR
4K9LbcaUblvR7ooSZKVKEL,Then Again,long_term,5.818181818181818,4K9LbcaUblvR7ooSZKVKEL,0.532,0.761,-9.22,0.769,155.027,1,0.0399,0.486,0.869,208616,4,"[0.6, 0.37, 0.35, 0.18, 0.21, 0.34, 0.17, 0.37, 0.16, 0.2, 0.34, 0.21]","[42.63, -44.69, -11.5, 16.14, -1.61, -16.11, 0.49, -19.08, -12.97, -6.91, -6.25, 5.39]",75.0,0.71,4K9LbcaUblvR7ooSZKVKEL
4hWvTpAuTWI0SjQ5TsVRzP,"The Well-Tempered Clavier, Book 1: Prelude I in C Major, BWV 846",long_term,5.757575757575758,4hWvTpAuTWI0SjQ5TsVRzP,0.154,0.159,-31.61,0.216,133.07,1,0.0349,0.751,0.822,150213,4,"[0.44, 0.25, 0.32, 0.3, 0.19, 0.46, 0.22, 0.29, 0.18, 0.41, 0.52, 0.23]","[29.61, 66.11, 5.19, -18.09, 50.57, -35.18, -28.11, -12.52, 2.32, 5.91, -7.17, -12.3]",83.33333333333334,1.0,4hWvTpAuTWI0SjQ5TsVRzP
2fJzvVoZkY4iuwK1EUwbvr,Zombie,long_term,5.696969696969697,2fJzvVoZkY4iuwK1EUwbvr,0.717,0.535,-7.601,0.398,144.98,1,0.0348,0.000392,0.00112,240053,4,"[0.59, 0.53, 0.33, 0.34, 0.27, 0.32, 0.33, 0.41, 0.43, 0.27, 0.34, 0.25]","[49.32, 46.96, -12.19, -13.67, 14.78, -37.62, 6.99, 5.11, -6.67, 1.41, -8.03, -2.03]",87.5,0.6,2fJzvVoZkY4iuwK1EUwbvr
2dkVHI7pCyRKin1g2crSBq,Zukunftsmusik - Schneider&groeneveld Remix,long_term,5.636363636363637,2dkVHI7pCyRKin1g2crSBq,0.937,0.738,-5.987,0.243,126.01,0,0.0359,0.0101,0.79,346667,4,"[0.87, 0.68, 0.3, 0.33, 0.37, 0.32, 0.31, 0.41, 0.25, 0.23, 0.36, 0.27]","[47.43, -22.86, -43.82, 32.17, 6.5, -58.6, -0.83, -13.93, -4.17, 12.74, -12.08, -0.96]",85.71428571428571,0.88,2dkVHI7pCyRKin1g2crSBq
1bHrUhSO0HYL1bM8QeYJww,Impact - Soulwax Remix – Edit,long_term,5.575757575757575,1bHrUhSO0HYL1bM8QeYJww,0.837,0.759,-5.892,0.564,116.024,1,0.0565,0.00313,0.0074,218235,4,"[0.47, 0.44, 0.39, 0.21, 0.23, 0.2, 0.36, 0.26, 0.38, 0.44, 0.42, 0.43]","[49.44, 36.08, -2.91, 25.37, 21.02, -35.1, -0.13, 2.63, -24.67, 1.31, -13.83, -3.67]",87.5,0.27,1bHrUhSO0HYL1bM8QeYJww
6EV7iIhdW9VBjphqZNGSfM,Evan Finds the Third Room,long_term,5.515151515151515,6EV7iIhdW9VBjphqZNGSfM,0.385,0.781,-9.976,0.842,105.812,0,0.0789,0.0101,0.587,240743,4,"[0.65, 0.38, 0.18, 0.24, 0.27, 0.31, 0.19, 0.27, 0.32, 0.24, 0.44, 0.32]","[40.42, 20.63, -5.12, 14.07, -16.87, -12.36, -10.46, 3.44, -18.16, -6.34, -5.06, -9.07]",80.0,0.29,6EV7iIhdW9VBjphqZNGSfM
6mcfZIZhkEmNkh2ezmecvb,Desire,long_term,5.454545454545454,6mcfZIZhkEmNkh2ezmecvb,0.573,0.439,-12.096,0.385,220.041,0,0.0288,0.64,0.903,212725,4,"[0.67, 0.54, 0.37, 0.3, 0.46, 0.27, 0.31, 0.43, 0.2, 0.21, 0.16, 0.51]","[43.28, -72.47, -47.23, -18.88, 14.9, -39.26, -9.25, -4.52, 2.94, -4.13, -6.88, 2.74]",75.0,0.5,6mcfZIZhkEmNkh2ezmecvb
5c30Lqd4zY3dpMK2usb9yU,Arpeggi,long_term,5.393939393939394,5c30Lqd4zY3dpMK2usb9yU,0.32,0.69,-13.055,0.494,158.008,0,0.0588,0.115,0.953,285880,3,"[0.32, 0.41, 0.28, 0.17, 0.31, 0.24, 0.32, 0.35, 0.25, 0.29, 0.2, 0.35]","[34.37, -145.41, -85.77, 6.93, 10.39, -53.84, 19.1, 0.08, -11.37, -2.47, -15.53, -6.41]",90.9090909090909,0.62,5c30Lqd4zY3dpMK2usb9yU
3dvXRk7TZ929m21p49RR5P,Mariella,long_term,5.333333333333333,3dvXRk7TZ929m21p49RR5P,0.576,0.593,-10.331,0.559,109.935,1,0.032,0.526,0.718,310554,4,"[0.26, 0.31, 0.37, 0.22, 0.4, 0.32, 0.42, 0.37, 0.25, 0.45, 0.25, 0.36]","[44.33, -59.38, 1.82, -8.01, -3.52, -27.74, 1.21, -5.94, -10.78, -6.92, -0.2, 0.7]",88.88888888888889,0.73,3dvXRk7TZ929m21p49RR5P
39P8tov8L01Rp7LD8oczr2,What U,long_term,5.2727272727272725,39P8tov8L01Rp7LD8oczr2,0.626,0.687,-9.813,0.391,109.013,1,0.0606,0.199,0.912,252867,4,"[0.7, 0.6, 0.4, 0.32, 0.39, 0.44, 0.38, 0.46, 0.38, 0.43, 0.41, 0.29]","[43.81, -50.42, -9.34, 4.99, 22.37, -31.49, 14.25, 2.49, -12.39, 1.19, -9.25, -0.57]",90.0,0.54,39P8tov8L01Rp7LD8oczr2
2GnhkfBcDsFdG1MQILHM3j,EQUILIBRIUM,long_term,5.212121212121212,2GnhkfBcDsFdG1MQILHM3j,0.508,0.738,-9.421,0.474,118.047,0,0.0817,0.682,0.928,289960,4,"[0.48, 0.42, 0.32, 0.4, 0.21, 0.35, 0.42, 0.41, 0.53, 0.34, 0.41, 0.38]","[43.63, -75.39, 15.13, 12.62, 34.37, -31.05, 5.69, 3.53, -2.48, -3.15, -5.46, -7.12]",87.5,0.7,2GnhkfBcDsFdG1MQILHM3j
5zIJsFst05gsrUdr9ghEpG,"Gottes Zeit ist die allerbeste Zeit, Sonatina az ""Actus tragicus""-ból, BWV 106",long_term,5.151515151515151,5zIJsFst05gsrUdr9ghEpG,0.0252,0.457,-35.116,0.168,74.137,1,0.0621,0.996,0.875,138840,4,"[0.24, 0.15, 0.2, 0.46, 0.15, 0.49, 0.09, 0.26, 0.31, 0.09, 0.35, 0.07]","[22.04, -134.26, 11.56, 7.16, 71.97, -25.17, -0.26, 22.0, -27.35, -3.25, -6.23, -0.42]",66.66666666666667,0.86,5zIJsFst05gsrUdr9ghEpG
1RJ7lCKTWeWdlhkfPYD1En,Tokyo 1994,long_term,5.090909090909091,1RJ7lCKTWeWdlhkfPYD1En,0.513,0.569,-12.868,0.177,132.012,0,0.0286,0.000471,0.922,132973,4,"[0.47, 0.63, 0.45, 0.21, 0.19, 0.3, 0.26, 0.35, 0.25, 0.32, 0.29, 0.26]","[44.3, -20.86, -8.23, -9.55, -13.87, -36.19, 17.7, -0.97, -0.7, -0.52, -8.11, -1.2]",83.33333333333333,0.33,1RJ7lCKTWeWdlhkfPYD1En
2vDC9iyQpY3EsioJD8pRiW,Fifty-fifty Clown,long_term,5.03030303030303,2vDC9iyQpY3EsioJD8pRiW,0.694,0.481,-7.38,0.374,180.117,0,0.0272,0.0488,0.0738,190213,3,"[0.6, 0.42, 0.24, 0.39, 0.26, 0.27, 0.2, 0.28, 0.31, 0.22, 0.41, 0.27]","[48.38, 6.82, 8.27, -2.43, 20.72, -36.11, 15.66, 3.81, -18.6, -2.91, -4.44, 3.59]",87.5,0.58,2vDC9iyQpY3EsioJD8pRiW
58N177UE0dL8pb3hyLkELb,Somethinggreater - Gaspard Augé & Victor Le Masne Remix,long_term,4.96969696969697,58N177UE0dL8pb3hyLkELb,0.758,0.541,-7.251,0.399,116.984,0,0.0945,0.00911,0.0,232507,4,"[0.45, 0.56, 0.29, 0.34, 0.39, 0.32, 0.49, 0.36, 0.42, 0.39, 0.37, 0.46]","[50.27, 40.5, 9.92, -12.26, 31.3, -35.72, 5.84, 6.3, -6.91, 3.3, -7.8, -1.74]",88.88888888888889,0.4,58N177UE0dL8pb3hyLkELb
6NYBfminB8VNM7n4GgcwfW,Saturday - Instrumental,long_term,4.909090909090909,6NYBfminB8VNM7n4GgcwfW,0.682,0.497,-6.781,0.318,128.237,1,0.0314,0.369,0.0128,194320,4,"[0.53, 0.5, 0.23, 0.58, 0.21, 0.28, 0.19, 0.3, 0.39, 0.17, 0.32, 0.15]","[48.79, 44.69, 49.65, 2.08, 50.16, -34.12, 1.15, -1.64, 0.99, 4.89, -6.17, 2.55]",80.0,1.0,6NYBfminB8VNM7n4GgcwfW
7aciebfpMZffzCTSg9rLIZ,Levitation,long_term,4.848484848484849,7aciebfpMZffzCTSg9rLIZ,0.452,0.249,-7.126,0.0676,142.352,1,0.0303,0.55,0.427,354600,4,"[0.19, 0.46, 0.45, 0.1, 0.19, 0.1, 0.57, 0.22, 0.12, 0.53, 0.12, 0.2]","[50.42, 20.18, 34.17, -14.46, 32.48, -31.75, -12.54, -2.03, -4.77, -1.0, -3.17, 7.05]",66.66666666666666,0.9,7aciebfpMZffzCTSg9rLIZ
51EMSRpNm9Rg5rGViVCczv,Andromeda,long_term,4.787878787878788,51EMSRpNm9Rg5rGViVCczv,0.461,0.467,-7.94,0.188,131.325,0,0.0274,0.368,0.00115,280187,4,"[0.23, 0.38, 0.16, 0.26, 0.32, 0.14, 0.27, 0.18, 0.4, 0.35, 0.18, 0.34]","[48.28, -8.81, 20.46, -14.81, 19.92, -27.51, 2.24, 0.58, -1.72, -1.36, -6.71, 1.26]",93.33333333333333,0.41,51EMSRpNm9Rg5rGViVCczv
4NKvSohxaivlVYuvqbqFup,Hausgemacht,long_term,4.727272727272728,4NKvSohxaivlVYuvqbqFup,0.53,0.667,-10.789,0.443,140.055,1,0.112,0.00815,0.93,156039,4,"[0.74, 0.68, 0.49, 0.3, 0.21, 0.19, 0.22, 0.21, 0.21, 0.25, 0.33, 0.3]","[44.48, -18.78, -17.23, -13.52, -7.71, -33.51, 14.72, -6.04, -0.52, 3.59, -10.24, -1.67]",85.71428571428572,0.75,4NKvSohxaivlVYuvqbqFup
5bu9A6uphPWg39RC3ZKeku,"Goldberg Variations, BWV 988: Aria",long_term,4.666666666666666,5bu9A6uphPWg39RC3ZKeku,0.0139,0.454,-29.966,0.244,130.253,0,0.0514,0.995,0.943,184853,4,"[0.23, 0.12, 0.23, 0.08, 0.25, 0.08, 0.28, 0.37, 0.14, 0.28, 0.07, 0.27]","[24.31, -128.79, 7.96, 19.56, 82.39, -32.81, -7.57, 21.91, -7.02, 1.8, -7.25, -6.72]",85.71428571428572,0.8,5bu9A6uphPWg39RC3ZKeku
4oEfv4ljcIHjU6xHFYEyGT,Orca,long_term,4.6060606060606055,4oEfv4ljcIHjU6xHFYEyGT,0.501,0.273,-9.033,0.474,93.65,1,0.0323,0.706,0.0308,142480,4,"[0.24, 0.34, 0.17, 0.43, 0.19, 0.28, 0.31, 0.24, 0.58, 0.2, 0.21, 0.11]","[46.28, 8.43, 83.42, 11.03, 53.59, -29.7, 11.24, -0.06, 6.39, 1.23, -8.27, -8.4]",66.66666666666666,0.67,4oEfv4ljcIHjU6xHFYEyGT
4hRdaL1ZSGvPJNQezb0ejL,Wuthering Heights - 2018 Remaster,long_term,4.545454545454545,4hRdaL1ZSGvPJNQezb0ejL,0.399,0.481,-10.813,0.544,124.646,1,0.0306,0.413,0.151,268933,4,"[0.24, 0.44, 0.2, 0.28, 0.26, 0.31, 0.38, 0.19, 0.33, 0.21, 0.26, 0.17]","[45.31, 51.0, 58.26, 3.21, 6.38, -15.7, 1.07, 2.31, -9.29, -2.57, -7.89, -0.9]",85.71428571428571,0.7,4hRdaL1ZSGvPJNQezb0ejL
5aYSlP4RN0XGJz1ieWnwcT,"Bach: Fugee, BWV 543",long_term,4.484848484848484,5aYSlP4RN0XGJz1ieWnwcT,0.267,0.46,-24.927,0.505,171.044,0,0.0452,0.996,0.918,214954,4,"[0.12, 0.3, 0.11, 0.17, 0.16, 0.1, 0.2, 0.09, 0.41, 0.37, 0.09, 0.3]","[34.07, -179.96, 33.28, 6.85, 70.85, -29.06, -36.76, -2.8, -5.81, -5.41, -0.12, -9.88]",87.5,0.27,5aYSlP4RN0XGJz1ieWnwcT
5ozqshq2dtU7SYCpCBu0NE,One More Year,long_term,4.424242424242424,5ozqshq2dtU7SYCpCBu0NE,0.88,0.602,-5.414,0.493,114.009,1,0.0354,0.057,0.46,324013,4,"[0.57, 0.52, 0.28, 0.3, 0.29, 0.52, 0.47, 0.4, 0.52, 0.33, 0.42, 0.26]","[49.9, 10.52, 15.48, 5.87, 27.82, -34.43, -0.93, -0.96, -16.12, -0.45, -5.9, -5.34]",88.88888888888889,0.69,5ozqshq2dtU7SYCpCBu0NE
67WxAn7LZ9LXrLZzAAlkZO,"Three Little Fugues from Klavierbüchlein für Wilhelm Bach: Fughetta in C Minor, BWV 961",long_term,4.363636363636363,67WxAn7LZ9LXrLZzAAlkZO,0.158,0.478,-22.193,0.721,137.227,1,0.0546,0.994,0.89,145000,4,"[0.25, 0.06, 0.2, 0.2, 0.07, 0.24, 0.06, 0.26, 0.18, 0.12, 0.32, 0.12]","[34.24, -93.87, 51.38, 54.48, 52.37, -17.89, -33.27, -6.64, -10.77, -1.63, -7.21, -3.99]",83.33333333333333,0.62,67WxAn7LZ9LXrLZzAAlkZO
4mExZER1NmVLhNy9aPmdUS,Time To Dance - Sebastian Remix,long_term,4.303030303030303,4mExZER1NmVLhNy9aPmdUS,0.896,0.682,-5.651,0.364,122.033,1,0.115,0.00133,0.21,204848,4,"[0.57, 0.6, 0.33, 0.32, 0.38, 0.27, 0.36, 0.41, 0.48, 0.63, 0.46, 0.23]","[49.08, 74.12, -18.53, -9.04, 0.79, -23.02, -0.7, 3.24, -7.05, 7.38, -9.73, 2.47]",85.71428571428571,0.75,4mExZER1NmVLhNy9aPmdUS
2OqtZbITDWCFUHAT9fmdin,Choses nouvelles,long_term,4.242424242424242,2OqtZbITDWCFUHAT9fmdin,0.383,0.669,-12.993,0.569,140.011,0,0.0385,0.465,0.856,234600,4,"[0.36, 0.36, 0.31, 0.19, 0.24, 0.25, 0.45, 0.27, 0.29, 0.41, 0.31, 0.51]","[42.33, -84.86, -38.32, -18.36, -1.64, -23.54, -2.81, -4.65, 4.22, -10.59, -8.85, -3.27]",90.9090909090909,0.45,2OqtZbITDWCFUHAT9fmdin
6EPRKhUOdiFSQwGBRBbvsZ,Ace of Spades,long_term,4.181818181818182,6EPRKhUOdiFSQwGBRBbvsZ,0.91,0.342,-7.748,0.547,140.452,1,0.0758,4.02e-05,0.000121,166360,4,"[0.31, 0.43, 0.34, 0.66, 0.67, 0.54, 0.46, 0.32, 0.39, 0.37, 0.41, 0.28]","[51.29, 89.0, 28.24, -10.6, 3.43, -30.31, -2.33, 2.68, -0.48, 3.29, -8.22, -15.64]",80.0,0.5,6EPRKhUOdiFSQwGBRBbvsZ
4Jj8pWRyVjh0KIJLrcreRa,Here We Go Jack,long_term,4.121212121212121,4Jj8pWRyVjh0KIJLrcreRa,0.309,0.679,-10.606,0.473,163.979,1,0.032,0.585,0.907,237938,4,"[0.29, 0.49, 0.36, 0.16, 0.52, 0.21, 0.28, 0.19, 0.28, 0.3, 0.14, 0.38]","[41.27, -87.94, -54.71, -3.61, 1.01, -23.17, 4.64, -6.26, -13.97, -6.89, -7.88, -2.8]",87.5,0.75,4Jj8pWRyVjh0KIJLrcreRa
3v9g8iM3v5irWQHqFWaDSo,Cómo Te Quiero,long_term,4.0606060606060606,3v9g8iM3v5irWQHqFWaDSo,0.277,0.608,-11.917,0.437,126.501,1,0.0282,0.622,0.896,242536,4,"[0.32, 0.22, 0.24, 0.16, 0.39, 0.14, 0.23, 0.45, 0.21, 0.35, 0.2, 0.26]","[40.47, -62.61, 3.05, -1.31, -12.6, -24.89, -1.5, -8.13, -20.14, -8.66, -1.9, -0.7]",88.88888888888889,0.73,3v9g8iM3v5irWQHqFWaDSo
2tObQO8pxckNOezskTjWVK,"Concerto in D Minor, BWV 974: II. Adagio",long_term,4.0,2tObQO8pxckNOezskTjWVK,0.0179,0.383,-30.931,0.0387,63.586,0,0.0455,0.993,0.949,250333,4,"[0.21, 0.28, 0.4, 0.14, 0.38, 0.36, 0.12, 0.31, 0.1, 0.33, 0.21, 0.09]","[23.88, -124.16, 36.2, 23.86, 83.74, -33.15, 5.26, 19.59, -10.16, -0.56, -4.94, -11.22]",66.66666666666666,0.43,2tObQO8pxckNOezskTjWVK
